tf_name	context_id	context	is_matched	isTesting	isTraining	set	status	new_context_id	isLambertTf
EP300	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP300	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP300	18	HeLa S3 (cervical adenocarcinoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	NA
EP300	189	Ovary_Tissue_Female_Adult_(53_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP300	210	SK_N_SH_Treated_with_6_μM_all_Trans_Retinoic_Acid_for_48_Hours	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP300	212	Sigmoid_Colon_Tissue_Female_Adult_(51_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP300	213	Sigmoid_Colon_Tissue_Female_Adult_(53_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP300	214	Sigmoid_Colon_Tissue_Male_Adult_(37_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP300	215	Sigmoid_Colon_Tissue_Male_Adult_(54_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP300	225	Stomach_Tissue_Male_Adult_(54_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP300	237	Tibial_Nerve_Tissue	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP300	238	Tibial_Nerve_Tissue_Female_Adult_(51_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP300	241	Transverse_Colon_Tissue_Male_Adult_(37_Years)	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP300	243	Upper_Lobe_of_Left_Lung_Tissue	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP300	28	Ishikawa (endometrial adenocarcinoma)_none	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP300	48	SK-N-SH (neuroblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	NA
EP300	49	T47D (invasive ductal carcinoma)_1 h with 0.02% Dimethyl sufloxide (DMSO) (Myers)	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	NA
EP300	54	WA01 (H1, human embryonic stem cells)_none	TRUE	TRUE	FALSE	test	in-use	NA	NA
EP300	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP300	60	A549_Treated_with_100_nM_Dexamethasone_(Agonist)_for_1_Hour	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP300	61	A549_Treated_with_100_nM_Dexamethasone_(Agonist)_for_4_Hours	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP300	94	Esophagus_Muscularis_Mucosa_Tissue	TRUE	FALSE	TRUE	train	in-use	NA	NA
EP400	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
ERF	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ERF	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ERG	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ESR1	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ESR1	22	Ishikawa (endometrial adenocarcinoma)_1 h with 0.02% Dimethyl sufloxide (DMSO) (Myers)	FALSE	TRUE	FALSE	test	in-use	NA	TRUE
ESR1	24	Ishikawa (endometrial adenocarcinoma)_1 h with 10 nM Estradiol (Myers)	FALSE	TRUE	FALSE	test	in-use	NA	TRUE
ESR1	25	Ishikawa (endometrial adenocarcinoma)_1 h with 100 nM Bisphenol A (Myers)	FALSE	TRUE	FALSE	test	in-use	NA	TRUE
ESR1	27	Ishikawa (endometrial adenocarcinoma)_1 h with 100 nM Genistein (Myers)	FALSE	TRUE	FALSE	test	in-use	NA	TRUE
ESR1	49	T47D (invasive ductal carcinoma)_1 h with 0.02% Dimethyl sufloxide (DMSO) (Myers)	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
ESR1	50	T47D (invasive ductal carcinoma)_1 h with 10 nM Estradiol (Myers)	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
ESR1	51	T47D (invasive ductal carcinoma)_1 h with 100 nM Genistein (Myers)	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
ESR1	52	T47D (invasive ductal carcinoma)_100nM bisphenol A (CHEBI:33216) for 30 minute	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
ESRRA	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ESRRA	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ESRRA	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ESRRA	20	HepG2 (hepatoblastoma)_low-glucose DMEM with 0.5% BSA supplemented with 1uM forskolin and 1mM pyruvate for 6h. (Snyder)	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
ESRRA	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ESRRB	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ETS1	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ETS1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ETS1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ETS2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ETV1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ETV4	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ETV5	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ETV5	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ETV6	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ETV6	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
EWSR1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
EWSR1	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	NA
EWSR1	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	NA
EZH2	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	NA
EZH2	114	HCT116	TRUE	FALSE	TRUE	train	in-use	NA	NA
EZH2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
EZH2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
EZH2	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	NA
EZH2	18	HeLa S3 (cervical adenocarcinoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	NA
EZH2	190	PC_3	TRUE	FALSE	TRUE	train	in-use	NA	NA
EZH2	250	B_Cell	TRUE	FALSE	TRUE	train	in-use	NA	NA
EZH2	261	HUVEC	TRUE	FALSE	TRUE	train	in-use	NA	NA
EZH2	269	Keratinocyte	TRUE	FALSE	TRUE	train	in-use	NA	NA
EZH2	41	MM1.S (plasma cell myeloma)_none	TRUE	FALSE	TRUE	train	in-use	NA	NA
EZH2	43	OCI-LY1 (diffuse large B-cell lymphoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	NA
EZH2	44	PC9 (lung adenocarcinoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	NA
EZH2	47	SK-N-MC (Askin tumor)_none	TRUE	FALSE	TRUE	train	in-use	NA	NA
EZH2	48	SK-N-SH (neuroblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	NA
EZH2	54	WA01 (H1, human embryonic stem cells)_none	TRUE	TRUE	FALSE	test	in-use	NA	NA
EZH2	56	neural progenitors_none	TRUE	FALSE	TRUE	train	in-use	NA	NA
EZH2	90	DND_41	TRUE	FALSE	TRUE	train	in-use	NA	NA
EZH2	16	NA	NA	NA	NA	NA	renamed	261	NA
EZH2	40	NA	NA	NA	NA	NA	renamed	173	NA
EZH2	55	NA	NA	NA	NA	NA	renamed	269	NA
EZH2	73	NA	NA	NA	NA	NA	renamed	250	NA
FAM170A	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FAM200B	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FBXL19	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FBXL19	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FEZF1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FEZF1	12	NA	NA	NA	NA	NA	renamed	260	TRUE
FIP1L1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
FIP1L1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
FIZ1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FLI1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FLYWCH1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FLYWCH1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOS	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOS	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOS	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOS	18	HeLa S3 (cervical adenocarcinoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
FOS	261	HUVEC	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOS	263	IMR90	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOS	5	NA	NA	NA	NA	NA	renamed	102	TRUE
FOS	16	NA	NA	NA	NA	NA	renamed	261	TRUE
FOS	159	NA	NA	NA	NA	NA	renamed	263	TRUE
FOSB	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOSL1	114	HCT116	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOSL1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOSL1	54	WA01 (H1, human embryonic stem cells)_none	TRUE	TRUE	FALSE	test	in-use	NA	TRUE
FOSL2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOSL2	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOSL2	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOSL2	48	SK-N-SH (neuroblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
FOSL2	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOSL2	60	A549_Treated_with_100_nM_Dexamethasone_(Agonist)_for_1_Hour	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOSL2	61	A549_Treated_with_100_nM_Dexamethasone_(Agonist)_for_4_Hours	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOSL2	40	NA	NA	NA	NA	NA	removed	NA	TRUE
FOXA1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXA1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXA1	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXA1	22	Ishikawa (endometrial adenocarcinoma)_1 h with 0.02% Dimethyl sufloxide (DMSO) (Myers)	FALSE	TRUE	FALSE	test	in-use	NA	TRUE
FOXA1	49	T47D (invasive ductal carcinoma)_1 h with 0.02% Dimethyl sufloxide (DMSO) (Myers)	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
FOXA1	60	A549_Treated_with_100_nM_Dexamethasone_(Agonist)_for_1_Hour	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXA2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXA3	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXA3	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXC1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXF2	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXJ2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXJ3	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXJ3	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXJ3	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXK1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXK1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXK1	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXK2	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXK2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXK2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXK2	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXM1	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXM1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXM1	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXM1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXM1	28	Ishikawa (endometrial adenocarcinoma)_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXM1	48	SK-N-SH (neuroblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
FOXM1	13	NA	NA	NA	NA	NA	renamed	260	TRUE
FOXO1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXO4	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXO4	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXP1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXP1	21	HepG2 (hepatoblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
FOXP2	47	SK-N-MC (Askin tumor)_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXP4	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXP4	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXP4	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXQ1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FOXS1	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
FUBP1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
FUBP3	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
FUS	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
FUS	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
GABPA	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GABPA	14	HL-60 (acute myeloid leukemia)_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GABPA	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GABPA	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GABPA	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GABPA	18	HeLa S3 (cervical adenocarcinoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
GABPA	21	HepG2 (hepatoblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
GABPA	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GABPA	48	SK-N-SH (neuroblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
GABPA	54	WA01 (H1, human embryonic stem cells)_none	TRUE	TRUE	FALSE	test	in-use	NA	TRUE
GABPA	40	NA	NA	NA	NA	NA	removed	NA	TRUE
GABPB1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
GABPB1	21	HepG2 (hepatoblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	NA
GABPB1	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	NA
GABPB1	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	NA
GABPB2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
GATA1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GATA2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GATA2	261	HUVEC	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GATA2	46	SH-SY5Y (neuroblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
GATA2	16	NA	NA	NA	NA	NA	renamed	261	TRUE
GATA3	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GATA3	48	SK-N-SH (neuroblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
GATA3	49	T47D (invasive ductal carcinoma)_1 h with 0.02% Dimethyl sufloxide (DMSO) (Myers)	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
GATA3	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GATA4	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GATA4	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GATAD1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
GATAD2A	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GATAD2A	21	HepG2 (hepatoblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
GATAD2A	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GATAD2A	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GATAD2B	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GATAD2B	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GATAD2B	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GATAD2B	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GCM1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GFI1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GFP	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	NA
GLI2	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GLI2	12	NA	NA	NA	NA	NA	renamed	260	TRUE
GLI4	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GLI4	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GLI4	12	NA	NA	NA	NA	NA	removed	NA	TRUE
GLIS1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GLIS1	12	NA	NA	NA	NA	NA	renamed	260	TRUE
GLIS2	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GLIS2	12	NA	NA	NA	NA	NA	renamed	260	TRUE
GLMP	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GLMP	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GLYR1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GLYR1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GMEB1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GMEB1	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GMEB1	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GMEB2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GPBP1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GPBP1L1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GPBP1L1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GPN1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
GRHL1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GRHL2	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GRHL3	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GTF2A2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
GTF2B	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GTF2E2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
GTF2F1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
GTF2F1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
GTF2F1	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	NA
GTF2F1	18	HeLa S3 (cervical adenocarcinoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	NA
GTF2F1	54	WA01 (H1, human embryonic stem cells)_none	TRUE	TRUE	FALSE	test	in-use	NA	NA
GTF2I	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GTF2I	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GTF2IRD2	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GTF2IRD2B	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GTF3A	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
GTF3C2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
GTF3C2	18	HeLa S3 (cervical adenocarcinoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	NA
GZF1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HBP1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HBP1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HCFC1	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	NA
HCFC1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
HCFC1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
HCFC1	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	NA
HCFC1	18	HeLa S3 (cervical adenocarcinoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	NA
HCFC1	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	NA
HCFC1	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	NA
HDAC1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
HDAC1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
HDAC2	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	NA
HDAC2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
HDAC2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
HDAC2	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	NA
HDAC2	54	WA01 (H1, human embryonic stem cells)_none	TRUE	TRUE	FALSE	test	in-use	NA	NA
HDAC2	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	NA
HDAC3	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
HDAC6	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	NA
HDAC6	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
HDAC6	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
HDAC8	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
HDGF	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	NA
HDGF	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
HDGF	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	NA
HDGF	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	NA
HDGF	13	NA	NA	NA	NA	NA	renamed	260	NA
HES1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HES1	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HES2	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HES2	60	A549_Treated_with_100_nM_Dexamethasone_(Agonist)_for_1_Hour	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HES2	61	A549_Treated_with_100_nM_Dexamethasone_(Agonist)_for_4_Hours	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HES4	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HEY1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HEYL	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HHEX	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HIC1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HIC1	12	NA	NA	NA	NA	NA	renamed	260	TRUE
HIC2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HINFP	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HINFP	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HIVEP1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HIVEP1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HLF	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HLTF	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
HMBOX1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HMG20A	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HMG20A	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HMG20A	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HMG20B	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HMG20B	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HMGA1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HMGA2	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HMGA2	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HMGN3	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HMGN3	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HMGXB3	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
HMGXB4	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
HMGXB4	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
HMGXB4	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	NA
HMGXB4	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	NA
HNF1A	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HNF1B	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HNF4A	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
HNF4A	20	HepG2 (hepatoblastoma)_low-glucose DMEM with 0.5% BSA supplemented with 1uM forskolin and 1mM pyruvate for 6h. (Snyder)	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
HNF4G	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
